season,strategy,DateTime,date,hour,buyer_h_id,seller_h_id,quantity,trade_price,trade_value,trade_round
spring,static,2013-03-03 09:00:00,2013-03-03,9,MAC001255,MAC000012,0.0025740532711872,0.12841568376234305,0.0003305488108602001,1
spring,static,2013-03-03 09:00:00,2013-03-03,9,MAC001255,MAC001267,0.2330347514805586,0.12910739850440772,0.030086510524776098,2
spring,static,2013-03-03 10:00:00,2013-03-03,10,MAC000311,MAC000539,0.0219053595352172,0.11540732929215941,0.0025280390411439556,1
spring,static,2013-03-03 10:00:00,2013-03-03,10,MAC000022,MAC000539,0.0483726750564574,0.11177519007746314,0.005406864948990886,2
spring,static,2013-03-03 10:00:00,2013-03-03,10,MAC000068,MAC000539,0.4199336969206069,0.11158122470342235,0.046856716196637095,3
spring,static,2013-03-03 10:00:00,2013-03-03,10,MAC000123,MAC000539,0.1591416605790456,0.10299511016276744,0.016390812862824546,4
spring,static,2013-03-03 10:00:00,2013-03-03,10,MAC001125,MAC000539,0.07294320243872326,0.10126854063401197,0.007386851660140808,5
spring,static,2013-03-03 10:00:00,2013-03-03,10,MAC001125,MAC000012,0.4117409910241763,0.104193553275335,0.042900756883916744,6
spring,static,2013-03-03 10:00:00,2013-03-03,10,MAC001125,MAC001267,0.353968540339896,0.10927177581879231,0.03867877098692626,7
spring,static,2013-03-03 10:00:00,2013-03-03,10,MAC001255,MAC001267,0.3880959379526774,0.10809245000567037,0.04195024077055353,8
spring,static,2013-03-03 10:00:00,2013-03-03,10,MAC000592,MAC001267,0.13042714129055633,0.10763738703473624,0.01403883668692584,9
spring,static,2013-03-03 11:00:00,2013-03-03,11,MAC001255,MAC001267,0.1255977103907268,0.11285075657162158,0.014173796641256937,1
spring,static,2013-03-03 11:00:00,2013-03-03,11,MAC000022,MAC001267,0.2619820236587525,0.10557064800458835,0.027657612003207897,2
spring,static,2013-03-03 11:00:00,2013-03-03,11,MAC000947,MAC001267,0.2562525627649623,0.10365871758960649,0.026562812035266135,3
spring,static,2013-03-03 11:00:00,2013-03-03,11,MAC000947,MAC000012,0.2464904323558012,0.10667056869851926,0.02629327459813721,4
spring,static,2013-03-03 11:00:00,2013-03-03,11,MAC000947,MAC000539,0.14216096049141902,0.10893788111296408,0.01548671381291899,5
spring,static,2013-03-03 11:00:00,2013-03-03,11,MAC000592,MAC000539,0.3309839159164162,0.108470902689112,0.035902124135030807,6
spring,static,2013-03-03 12:00:00,2013-03-03,12,MAC001125,MAC001267,0.3987247051928043,0.1018698938210709,0.04061804338182877,1
spring,static,2013-03-03 12:00:00,2013-03-03,12,MAC001125,MAC000541,0.8073894056689604,0.10403272719606654,0.08399492178095326,2
spring,static,2013-03-03 12:00:00,2013-03-03,12,MAC001125,MAC000012,0.1892621784190336,0.10587090025028068,0.02003735721255233,3
spring,static,2013-03-03 12:00:00,2013-03-03,12,MAC001125,MAC000539,0.3623780448774231,0.10977622762148555,0.039780494739492904,4
spring,static,2013-03-03 13:00:00,2013-03-03,13,MAC000947,MAC000539,0.566674112625122,0.10292504826513187,0.05832496039254145,1
spring,static,2013-03-03 13:00:00,2013-03-03,13,MAC000061,MAC000539,0.1308320723822512,0.09374289080152938,0.012264576674667162,2
spring,static,2013-03-03 13:00:00,2013-03-03,13,MAC000592,MAC000539,0.5434542500107953,0.09156312711538506,0.0497603705751347,3
spring,static,2013-03-03 13:00:00,2013-03-03,13,MAC000592,MAC000541,0.2221218624168102,0.0968878821870251,0.021520916837002503,4
spring,static,2013-03-03 13:00:00,2013-03-03,13,MAC000570,MAC000541,0.14017400756341,0.09669746228984058,0.013554470810378668,5
spring,static,2013-03-03 13:00:00,2013-03-03,13,MAC000625,MAC000541,0.43446211098318877,0.09614338209747475,0.0417706567431322,6
spring,static,2013-03-03 14:00:00,2013-03-03,14,MAC000592,MAC001267,0.7886974668002659,0.10329820044007243,0.08147102901211123,1
spring,static,2013-03-03 14:00:00,2013-03-03,14,MAC000061,MAC001267,0.12769969867152653,0.10282145207423453,0.013130268446848555,2
spring,static,2013-03-03 14:00:00,2013-03-03,14,MAC000061,MAC000012,0.06422422639234826,0.10552169354399737,0.006777049135473681,3
spring,static,2013-03-03 14:00:00,2013-03-03,14,MAC001255,MAC000012,0.1128680357602825,0.10095394479212452,0.011394473450939096,4
spring,static,2013-03-03 14:00:00,2013-03-03,14,MAC000311,MAC000012,0.03748332683861384,0.09757509568330838,0.0036574392028064667,5
spring,static,2013-03-03 14:00:00,2013-03-03,14,MAC000311,MAC000541,0.47566357447389646,0.10126941369001458,0.04817017130066808,6
spring,static,2013-03-03 14:00:00,2013-03-03,14,MAC001125,MAC000541,0.11577534639289094,0.10060782659721723,0.011647905974128731,7
spring,static,2013-03-03 14:00:00,2013-03-03,14,MAC001125,MAC000539,0.4191336089987224,0.10152017184631815,0.04255051601211781,8
spring,static,2013-03-03 15:00:00,2013-03-03,15,MAC001125,MAC000539,0.0624784873122109,0.20965772477824995,0.013099097497464894,1
spring,static,2013-03-03 15:00:00,2013-03-03,15,MAC001125,MAC001267,0.3004297757959366,0.21432301515639895,0.06438901539134606,2
spring,static,2013-03-03 15:00:00,2013-03-03,15,MAC001125,MAC000541,0.23945296723344595,0.21656903007954798,0.05185809686341717,3
spring,static,2013-03-03 15:00:00,2013-03-03,15,MAC000592,MAC000541,0.13762794453475208,0.21608916338271134,0.029739907392596774,4
spring,static,2013-03-03 15:00:00,2013-03-03,15,MAC000592,MAC000012,0.0216255363980929,0.22537205822777467,0.004873791648317854,5
spring,static,2013-03-03 16:00:00,2013-03-03,16,MAC000061,MAC000541,0.0426749817294112,0.23649123333959762,0.01009225906193325,1
spring,static,2013-03-03 16:00:00,2013-03-03,16,MAC000311,MAC000541,0.2274799464593477,0.23160368387726063,0.05268519360818694,2
spring,static,2013-03-03 16:00:00,2013-03-03,16,MAC001114,MAC000541,0.027219561651599528,0.22474176162930035,0.006117372236357826,3
spring,static,2013-03-03 16:00:00,2013-03-03,16,MAC001114,MAC001267,0.0198995488252639,0.22785363824912103,0.004534184599352401,4
spring,static,2013-03-03 17:00:00,2013-03-03,17,MAC000061,MAC000541,0.3851996828725603,0.24302655900430756,0.09361375345806883,1
spring,static,2013-03-03 17:00:00,2013-03-03,17,MAC001255,MAC000541,0.1807951150487264,0.24253190011867068,0.04384858278494128,2
spring,static,2013-03-03 17:00:00,2013-03-03,17,MAC000592,MAC000541,0.27680500331605806,0.22659611564598717,0.06272293854279336,3
spring,static,2013-03-03 18:00:00,2013-03-03,18,MAC000625,MAC000541,0.3041497307252884,0.17044209498288693,0.051839917293299086,1
spring,static,2013-03-03 19:00:00,2013-03-03,19,MAC001255,MAC000541,0.0622273275278806,0.16242470336247206,0.010107255214755398,1
spring,static,2013-03-04 07:00:00,2013-03-04,7,MAC000625,MAC000539,0.5995315909385681,0.1314816839916042,0.07882742318276853,1
spring,static,2013-03-04 07:00:00,2013-03-04,7,MAC001125,MAC000539,0.3394623817125956,0.1297622545718887,0.04404940399336948,2
spring,static,2013-03-04 07:00:00,2013-03-04,7,MAC000947,MAC000539,0.00023650179415035666,0.127876200544162,3.0242950857825124e-05,3
spring,static,2013-03-04 07:00:00,2013-03-04,7,MAC000947,MAC000012,0.3451015404853657,0.13898829835999016,0.04796507587347223,4
spring,static,2013-03-04 08:00:00,2013-03-04,8,MAC000311,MAC000539,0.5557972857894898,0.13020166058528265,0.0723657295585845,1
spring,static,2013-03-04 08:00:00,2013-03-04,8,MAC000068,MAC000539,1.059179893828498,0.1237919015237961,0.13111789311280223,2
spring,static,2013-03-04 08:00:00,2013-03-04,8,MAC000625,MAC000539,0.2194970798297453,0.12265507429577999,0.026922430634224163,3
spring,static,2013-03-04 08:00:00,2013-03-04,8,MAC000625,MAC000012,0.3369332545009194,0.12408787929140666,0.041809333013770884,4
spring,static,2013-03-04 08:00:00,2013-03-04,8,MAC000947,MAC000012,0.6003362859639586,0.1236516503331235,0.07423257251430145,5
spring,static,2013-03-04 08:00:00,2013-03-04,8,MAC000947,MAC001019,0.326653596721973,0.12418811234756985,0.04056649356844616,6
spring,static,2013-03-04 08:00:00,2013-03-04,8,MAC000947,MAC001267,0.1664841478087583,0.12737785968509857,0.021206394419377227,7
spring,static,2013-03-04 08:00:00,2013-03-04,8,MAC000123,MAC001267,0.3342517614364624,0.12449157115716508,0.04161152694327513,8
spring,static,2013-03-04 08:00:00,2013-03-04,8,MAC000411,MAC001267,0.1267712612196604,0.12220836657091985,0.015492508761790093,9
spring,static,2013-03-04 08:00:00,2013-03-04,8,MAC001255,MAC001267,0.18248117401332112,0.11904558933621415,0.02172357890318006,10
spring,static,2013-03-04 09:00:00,2013-03-04,9,MAC000068,MAC001267,0.5616802456919353,0.12077829213735031,0.06783878080195926,1
spring,static,2013-03-04 09:00:00,2013-03-04,9,MAC001255,MAC001267,0.3277393136590322,0.11166461683342277,0.03659688488098479,2
spring,static,2013-03-04 09:00:00,2013-03-04,9,MAC000625,MAC001267,0.26660929175059,0.1116597892234375,0.029769537321880833,3
spring,static,2013-03-04 09:00:00,2013-03-04,9,MAC000123,MAC001267,0.17029611064593,0.10562319084468892,0.017987218594863325,4
spring,static,2013-03-04 09:00:00,2013-03-04,9,MAC000947,MAC001267,0.041291820054928124,0.10523357154911031,0.004345285700143267,5
spring,static,2013-03-04 09:00:00,2013-03-04,9,MAC000947,MAC000539,0.7016250911084019,0.10649498197273899,0.0747195514292106,6
spring,static,2013-03-04 10:00:00,2013-03-04,10,MAC001255,MAC000541,0.068151446472168,0.11147503555244716,0.007597184918435628,1
spring,static,2013-03-04 10:00:00,2013-03-04,10,MAC000947,MAC000541,0.18319531464159097,0.10601406385781653,0.019421279784866418,2
spring,static,2013-03-04 10:00:00,2013-03-04,10,MAC000947,MAC000539,0.31836031360090167,0.10920720981668627,0.034767241564719706,3
spring,static,2013-03-04 11:00:00,2013-03-04,11,MAC000947,MAC001267,0.2601365913963317,0.11036232792685553,0.028709279805456386,1
spring,static,2013-03-04 12:00:00,2013-03-04,12,MAC000947,MAC001267,0.0658836468505859,0.102409722691735,0.006747126003888702,1
spring,static,2013-03-04 15:00:00,2013-03-04,15,MAC000947,MAC001249,0.0866556618531072,0.19514087798929666,0.016910061936758942,1
spring,static,2013-03-04 16:00:00,2013-03-04,16,MAC000947,MAC001249,0.6320493314743042,0.18883778630207432,0.1193547965893136,1
spring,static,2013-03-04 17:00:00,2013-03-04,17,MAC000625,MAC001249,0.3393985544401542,0.23007115064606884,0.07808581594765872,1
spring,static,2013-03-04 17:00:00,2013-03-04,17,MAC000947,MAC001249,0.05690110246554969,0.2129680422594226,0.01211811639449092,2
spring,static,2013-03-04 17:00:00,2013-03-04,17,MAC000947,MAC000541,0.361765254562378,0.23292395074812125,0.08426379233606889,3
spring,static,2013-03-04 18:00:00,2013-03-04,18,MAC000625,MAC000541,0.0436400769634247,0.17400173258890914,0.007593449001949239,1
spring,static,2013-03-05 07:00:00,2013-03-05,7,MAC000625,MAC000012,0.3071956449356847,0.13834398058222241,0.042498668337925656,1
spring,static,2013-03-05 07:00:00,2013-03-05,7,MAC000625,MAC000539,0.47897144023506116,0.13846140243332097,0.06631905734045415,2
spring,static,2013-03-05 07:00:00,2013-03-05,7,MAC001125,MAC000539,0.22279678897818794,0.13643873189153663,0.030398111357690247,3
spring,static,2013-03-05 08:00:00,2013-03-05,8,MAC000625,MAC001267,0.4249796862506446,0.1260679147557399,0.05357630285916735,1
spring,static,2013-03-05 08:00:00,2013-03-05,8,MAC000625,MAC000539,0.2800829888164093,0.13505118787682152,0.03782554034374659,2
spring,static,2013-03-05 08:00:00,2013-03-05,8,MAC000061,MAC000539,0.0005383044581942,0.13380938908125026,7.203019069067932e-05,3
spring,static,2013-03-05 08:00:00,2013-03-05,8,MAC000068,MAC000539,1.006425382109748,0.12706773039920743,0.1278841891208408,4
spring,static,2013-03-05 08:00:00,2013-03-05,8,MAC001255,MAC000539,0.393958344731395,0.12650696922045923,0.04983847619107765,5
spring,static,2013-03-05 08:00:00,2013-03-05,8,MAC001255,MAC000012,0.05429692598813318,0.12886287967385007,0.006996858240268749,6
spring,static,2013-03-05 08:00:00,2013-03-05,8,MAC001125,MAC000012,0.1385207347551981,0.126107558057799,0.01746851160035012,7
spring,static,2013-03-05 08:00:00,2013-03-05,8,MAC000311,MAC000012,0.6554884608126328,0.12560935697027031,0.08233548406410704,8
spring,static,2013-03-05 09:00:00,2013-03-05,9,MAC000068,MAC000539,0.6018570341152615,0.10572920477195658,0.06363386560341494,1
spring,static,2013-03-05 09:00:00,2013-03-05,9,MAC000625,MAC000539,0.4039005641979641,0.10539680153382812,0.04256982760417403,2
spring,static,2013-03-05 09:00:00,2013-03-05,9,MAC000947,MAC000539,0.6590121837234497,0.10476919284434041,0.069044174563292,3
spring,static,2013-03-05 09:00:00,2013-03-05,9,MAC001255,MAC000539,0.3544057502272928,0.09896376714017684,0.03507332813863348,4
spring,static,2013-03-05 09:00:00,2013-03-05,9,MAC001255,MAC001267,0.068152936312675,0.10023340506070852,0.0068312008715050235,5
spring,static,2013-03-05 10:00:00,2013-03-05,10,MAC000947,MAC001267,0.3607858115768432,0.11020512807407122,0.039760446572133734,1
spring,static,2013-03-05 10:00:00,2013-03-05,10,MAC001255,MAC001267,0.2233291283963521,0.1086209285211289,0.02425821729222618,2
spring,static,2013-03-05 11:00:00,2013-03-05,11,MAC000947,MAC001249,0.109805292186737,0.10014312345900372,0.01099624493190838,1
spring,static,2013-03-05 16:00:00,2013-03-05,16,MAC000947,MAC000541,0.0969625966524122,0.1963048859174848,0.01903423147411487,1
spring,static,2013-03-05 17:00:00,2013-03-05,17,MAC000947,MAC000541,0.4450438330364228,0.19240086352111974,0.08562681778095678,1
spring,static,2013-03-05 17:00:00,2013-03-05,17,MAC000947,MAC001249,0.4492185582607058,0.1992207139314661,0.0894936418879617,2
spring,static,2013-03-05 17:00:00,2013-03-05,17,MAC000947,MAC000411,0.0289229644323984,0.20229394818016333,0.0058509406681043095,3
spring,static,2013-03-05 17:00:00,2013-03-05,17,MAC000947,MAC000123,0.027869183188014558,0.2028414564215581,0.005653025707136074,4
spring,static,2013-03-05 18:00:00,2013-03-05,18,MAC000947,MAC000123,0.0914295083204904,0.14144711755827047,0.012932440411703274,1
spring,static,2013-03-05 18:00:00,2013-03-05,18,MAC000947,MAC000541,0.0627259718151092,0.15044609694393649,0.009436877636598546,2
spring,static,2013-03-06 08:00:00,2013-03-06,8,MAC000068,MAC000539,0.0991537748946331,0.12543282170361467,0.012437137767598859,1
spring,static,2013-03-06 08:00:00,2013-03-06,8,MAC000068,MAC000012,0.0838579159785467,0.12980615362994727,0.010885273524598442,2
spring,static,2013-03-06 09:00:00,2013-03-06,9,MAC000625,MAC000539,0.5371755707210965,0.12088786496815068,0.06493800785752118,1
spring,static,2013-03-06 09:00:00,2013-03-06,9,MAC000068,MAC000539,0.19078644190841254,0.11967494300548288,0.022832356561608144,2
spring,static,2013-03-06 09:00:00,2013-03-06,9,MAC000068,MAC000012,0.3711359544694424,0.1285661343729288,0.04771551499294352,3
spring,static,2013-03-06 09:00:00,2013-03-06,9,MAC000068,MAC001267,0.1201983344661593,0.13018563203394393,0.015648096141904332,4
spring,static,2013-03-06 10:00:00,2013-03-06,10,MAC001255,MAC000539,0.4740884437115987,0.10829991501549277,0.05134373816379337,1
spring,static,2013-03-06 10:00:00,2013-03-06,10,MAC000947,MAC000539,0.4377914398017459,0.10416455617856815,0.0456023510257252,2
spring,static,2013-03-06 10:00:00,2013-03-06,10,MAC000947,MAC001267,0.02234031726688812,0.10577680442893234,0.002363087370419925,3
spring,static,2013-03-06 10:00:00,2013-03-06,10,MAC000625,MAC001267,0.12314940395991,0.10210517065389138,0.012574190907251618,4
spring,static,2013-03-06 10:00:00,2013-03-06,10,MAC000068,MAC001267,0.41337535215248,0.09885984957699231,0.0408662251326304,5
spring,static,2013-03-06 10:00:00,2013-03-06,10,MAC000068,MAC000012,0.0856670639496116,0.10275285358158695,0.008802535278778887,6
spring,static,2013-03-06 10:00:00,2013-03-06,10,MAC000311,MAC000012,0.0631785869255066,0.10227168947833924,0.0064613808237256746,7
spring,static,2013-03-06 11:00:00,2013-03-06,11,MAC000068,MAC001267,0.2656512301826478,0.10963925270396335,0.02912580235711406,1
spring,static,2013-03-06 11:00:00,2013-03-06,11,MAC000625,MAC001267,0.0145160372161865,0.10420283125613508,0.0015126121765460588,2
spring,static,2013-03-06 11:00:00,2013-03-06,11,MAC000947,MAC001267,0.2807729970359802,0.10046809889044812,0.028208729231978355,3
spring,static,2013-03-06 11:00:00,2013-03-06,11,MAC001255,MAC001267,0.13731308197188385,0.09650763340940104,0.0132517605772576,4
spring,static,2013-03-06 11:00:00,2013-03-06,11,MAC001255,MAC000539,0.04389275920319555,0.09870380039151655,0.004332382143025114,5
spring,static,2013-03-06 12:00:00,2013-03-06,12,MAC000068,MAC001019,0.1092183797836303,0.10247980519936686,0.0111926782844169,1
spring,static,2013-03-06 12:00:00,2013-03-06,12,MAC001255,MAC001019,0.1677743318710328,0.09895257869765078,0.016601702777914153,2
spring,static,2013-03-06 12:00:00,2013-03-06,12,MAC000947,MAC001019,0.020282576489385806,0.09351208979520934,0.0018966661139536473,3
spring,static,2013-03-06 12:00:00,2013-03-06,12,MAC000947,MAC000012,0.2603143108695745,0.09381472468183363,0.024421315404970386,4
spring,static,2013-03-06 12:00:00,2013-03-06,12,MAC000947,MAC000539,0.06675703037327829,0.09502893894072137,0.0063438497632061445,5
spring,static,2013-03-06 13:00:00,2013-03-06,13,MAC001255,MAC001019,0.1932150724601745,0.0977516742234435,0.018887096818186008,1
spring,static,2013-03-06 13:00:00,2013-03-06,13,MAC000947,MAC001019,0.03708121672789261,0.09336089602733923,0.003461935619500014,2
spring,static,2013-03-06 13:00:00,2013-03-06,13,MAC000947,MAC000539,0.3246148855625258,0.09474936573635945,0.03075705451563023,3
spring,static,2013-03-06 13:00:00,2013-03-06,13,MAC000947,MAC000012,0.07295779289695947,0.09707692967447809,0.007082518530263272,4
spring,static,2013-03-06 14:00:00,2013-03-06,14,MAC001255,MAC001019,0.0818884007434845,0.1040574152974755,0.008521095324210868,1
spring,static,2013-03-06 14:00:00,2013-03-06,14,MAC001255,MAC001267,0.041909487850825,0.10583223776792428,0.004435374882960446,2
spring,static,2013-03-06 14:00:00,2013-03-06,14,MAC000068,MAC001267,0.1217397025333879,0.10314984670641406,0.012557431654403409,3
spring,static,2013-03-06 14:00:00,2013-03-06,14,MAC000947,MAC001267,0.08738051278346404,0.10163413355695795,0.008880842706510055,4
spring,static,2013-03-06 14:00:00,2013-03-06,14,MAC000947,MAC001249,0.34905838392979277,0.10574888529248716,0.0369125350025726,5
spring,static,2013-03-06 14:00:00,2013-03-06,14,MAC000625,MAC001249,0.0455063275162871,0.10539730889984056,0.004796244458131426,6
spring,static,2013-03-06 15:00:00,2013-03-06,15,MAC000068,MAC000012,0.0042612427686651,0.20451613801789137,0.000871492914204053,1
spring,static,2013-03-06 15:00:00,2013-03-06,15,MAC000068,MAC001267,0.1109373321552276,0.20862483278269375,0.023144282370242512,2
spring,static,2013-03-06 15:00:00,2013-03-06,15,MAC000068,MAC001249,0.3105579275899929,0.20937755451853463,0.06502385941513687,3
spring,static,2013-03-06 15:00:00,2013-03-06,15,MAC001255,MAC001249,0.1718921567604737,0.20465238376715017,0.0351781396319076,4
spring,static,2013-03-06 16:00:00,2013-03-06,16,MAC000068,MAC001249,0.3040965700385305,0.2135498372849722,0.06493977305064634,1
spring,static,2013-03-06 17:00:00,2013-03-06,17,MAC000068,MAC001249,0.0834827826099395,0.24380262933732066,0.020353321904699198,1
spring,static,2013-03-07 10:00:00,2013-03-07,10,MAC000570,MAC000012,0.0739641481628319,0.11983293017777216,0.00886334060245503,1
spring,static,2013-03-07 11:00:00,2013-03-07,11,MAC000570,MAC000539,0.1199736899316575,0.11281015969305966,0.013534251120155905,1
spring,static,2013-03-07 11:00:00,2013-03-07,11,MAC000068,MAC000539,0.20905391812249588,0.11022270655846045,0.02304248867211228,2
spring,static,2013-03-07 11:00:00,2013-03-07,11,MAC000068,MAC000012,0.292469275132815,0.11371210678293284,0.03325729744462962,3
spring,static,2013-03-07 12:00:00,2013-03-07,12,MAC000068,MAC001267,0.3999740764366604,0.10580520936190227,0.04231934089671435,1
spring,static,2013-03-07 12:00:00,2013-03-07,12,MAC000068,MAC000012,0.048087201764548726,0.10957315566946291,0.005269066444655769,2
spring,static,2013-03-07 12:00:00,2013-03-07,12,MAC001255,MAC000012,0.19504015610998257,0.10767753898685412,0.02100144401353476,3
spring,static,2013-03-07 12:00:00,2013-03-07,12,MAC001255,MAC000539,0.22446717667657742,0.11095567145797512,0.024905906308425582,4
spring,static,2013-03-07 12:00:00,2013-03-07,12,MAC000625,MAC000539,0.0440960545550452,0.10876271108137536,0.004796006441398947,5
spring,static,2013-03-07 12:00:00,2013-03-07,12,MAC000570,MAC000539,0.10679995693499567,0.10863513901346797,0.011602228168265647,6
spring,static,2013-03-07 13:00:00,2013-03-07,13,MAC000625,MAC001267,0.0636452045196956,0.0996417150711946,0.0063417173343994155,1
spring,static,2013-03-07 13:00:00,2013-03-07,13,MAC001125,MAC001267,0.0338062174414698,0.09525128617034721,0.003220085691854423,2
spring,static,2013-03-07 13:00:00,2013-03-07,13,MAC000123,MAC001267,0.0326944108168283,0.0949675236018617,0.003104907230896104,3
spring,static,2013-03-07 13:00:00,2013-03-07,13,MAC000068,MAC001267,0.18306043204925768,0.09179004700746622,0.01680312566300844,4
spring,static,2013-03-07 13:00:00,2013-03-07,13,MAC000068,MAC000012,0.0836895833333333,0.09188224634675687,0.007689586912490769,5
spring,static,2013-03-07 13:00:00,2013-03-07,13,MAC000068,MAC000539,0.048981201929692006,0.09436141683118959,0.004621935612180336,6
spring,static,2013-03-07 13:00:00,2013-03-07,13,MAC000570,MAC000539,0.018963549702150598,0.09139672636251464,0.001733206362989404,7
spring,static,2013-03-07 14:00:00,2013-03-07,14,MAC000625,MAC000012,0.0331145833333333,0.10938599022059511,0.0036222714886590783,1
spring,static,2013-03-07 14:00:00,2013-03-07,14,MAC000625,MAC001267,0.0713422391371726,0.11229805260061482,0.00801159452327185,2
spring,static,2013-03-07 15:00:00,2013-03-07,15,MAC001114,MAC000012,0.0222770833333333,0.2137554384911629,0.004761847716220837,1
spring,static,2013-03-08 12:00:00,2013-03-08,12,MAC000411,MAC000012,0.0102270681489308,0.11663717906644475,0.0011928563790115753,1
spring,static,2013-03-08 12:00:00,2013-03-08,12,MAC000592,MAC000012,0.0230106085738051,0.11610659268359277,0.0026716833570803763,2
spring,static,2013-03-08 13:00:00,2013-03-08,13,MAC000068,MAC000012,0.0733835876782735,0.11304891234932998,0.008295934771320514,1
spring,static,2013-03-08 14:00:00,2013-03-08,14,MAC000061,MAC001267,0.0319120535601509,0.10486279642815764,0.003346387176082567,1
spring,static,2013-03-08 14:00:00,2013-03-08,14,MAC000068,MAC001267,0.050180292603384795,0.10428125170676202,0.005232863723692538,2
spring,static,2013-03-08 14:00:00,2013-03-08,14,MAC000068,MAC000541,0.0706222330582908,0.10437797268514229,0.007371405513122029,3
spring,static,2013-03-08 14:00:00,2013-03-08,14,MAC000068,MAC000012,0.0348554923137029,0.11332505128024703,0.003950000453848637,4
spring,static,2013-03-08 15:00:00,2013-03-08,15,MAC000022,MAC001267,0.0707578561663627,0.21823659825942998,0.015441953829877026,1
spring,static,2013-03-08 15:00:00,2013-03-08,15,MAC000022,MAC000541,0.1904907253100872,0.22518571987695732,0.04289579110883572,2
spring,static,2013-03-08 16:00:00,2013-03-08,16,MAC000068,MAC000541,0.2484915042002201,0.21732004018211626,0.054002183677706345,1
spring,static,2013-03-08 17:00:00,2013-03-08,17,MAC000311,MAC000541,0.1529308884555101,0.2443600355492484,0.037370197339566584,1
spring,static,2013-03-08 18:00:00,2013-03-08,18,MAC001255,MAC000541,0.1048970070898532,0.1626713344617163,0.017063736124346536,1
spring,static,2013-03-08 19:00:00,2013-03-08,19,MAC000570,MAC000541,0.0092235113238096,0.15977243823773116,0.0014736628933183832,1
spring,static,2013-03-09 11:00:00,2013-03-09,11,MAC000411,MAC000539,0.021323528611501,0.10611547859565448,0.0022627564439575603,1
spring,static,2013-03-09 11:00:00,2013-03-09,11,MAC001125,MAC000539,0.0839911986668904,0.10509747558839047,0.008827262951533167,2
spring,static,2013-03-09 11:00:00,2013-03-09,11,MAC001114,MAC000539,0.17546606414682722,0.10487259967889402,0.01840158230250135,3
spring,static,2013-03-09 11:00:00,2013-03-09,11,MAC001114,MAC001267,0.0293179046647483,0.11339129707046561,0.003324395237324064,4
spring,static,2013-03-09 12:00:00,2013-03-09,12,MAC000068,MAC001267,0.3952392258346081,0.10613493537344071,0.04194868969100487,1
spring,static,2013-03-09 12:00:00,2013-03-09,12,MAC000068,MAC000541,0.01694514161441063,0.10648908236062701,0.0018044725809894617,2
spring,static,2013-03-09 12:00:00,2013-03-09,12,MAC001255,MAC000541,0.010939159301960068,0.10587431719290881,0.0011581760217594791,3
spring,static,2013-03-09 12:00:00,2013-03-09,12,MAC001255,MAC000539,0.2403457907194561,0.1126760302738339,0.02708120959129398,4
spring,static,2013-03-09 13:00:00,2013-03-09,13,MAC000592,MAC000541,0.2689450103846779,0.10287889095490942,0.027668764396232257,1
spring,static,2013-03-09 13:00:00,2013-03-09,13,MAC000592,MAC001267,0.03452808222430381,0.1041962870158813,0.0035976979655515094,2
spring,static,2013-03-09 13:00:00,2013-03-09,13,MAC000061,MAC001267,0.18337020100933868,0.10353765062671896,0.01898571980745614,3
spring,static,2013-03-09 13:00:00,2013-03-09,13,MAC000061,MAC000539,0.02191724980755752,0.10773455251095083,0.0023612451002879326,4
spring,static,2013-03-09 13:00:00,2013-03-09,13,MAC000570,MAC000539,0.08838927122329228,0.1052934531919817,0.0093068115922231,5
spring,static,2013-03-09 14:00:00,2013-03-09,14,MAC001125,MAC000539,0.0461031148462295,0.10732472597991505,0.004948004167692134,1
spring,static,2013-03-09 14:00:00,2013-03-09,14,MAC001125,MAC000541,0.2509851095364094,0.1075140349478845,0.02698442183809614,2
spring,static,2013-03-09 14:00:00,2013-03-09,14,MAC001125,MAC001267,0.1104243719074726,0.11032147761015246,0.012182179873005386,3
spring,static,2013-03-09 15:00:00,2013-03-09,15,MAC000411,MAC000541,0.0215792336306834,0.2061624061587295,0.004448826728363066,1
spring,static,2013-03-09 15:00:00,2013-03-09,15,MAC000068,MAC000541,0.34857152053049567,0.20426303475738983,0.07120027661355686,2
spring,static,2013-03-09 15:00:00,2013-03-09,15,MAC000068,MAC001267,0.0476274356057643,0.20783590719309203,0.009898691286404596,3
spring,static,2013-03-09 16:00:00,2013-03-09,16,MAC000022,MAC000541,0.212258846040368,0.22947556623572007,0.048708218883653974,1
spring,static,2013-03-09 17:00:00,2013-03-09,17,MAC000947,MAC000541,0.118400567019701,0.23515498528466267,0.027842483595213505,1
spring,static,2013-03-09 18:00:00,2013-03-09,18,MAC000311,MAC000541,0.0640708577941656,0.15221363385365194,0.009752458088970526,1
spring,static,2013-03-09 19:00:00,2013-03-09,19,MAC000411,MAC000541,0.0177173014082908,0.17169328793783944,0.00304194173217516,1
spring,static,2013-03-10 09:00:00,2013-03-10,9,MAC000022,MAC000539,0.0187832984447479,0.12379971775703386,0.0023253670460059227,1
spring,static,2013-03-10 09:00:00,2013-03-10,9,MAC001114,MAC000539,0.2660815195083618,0.12239447982629503,0.032566909171616115,2
spring,static,2013-03-10 09:00:00,2013-03-10,9,MAC000592,MAC000539,0.06597124853042902,0.11797597019578426,0.00778302205040457,3
spring,static,2013-03-10 09:00:00,2013-03-10,9,MAC000592,MAC001267,0.2134419661583739,0.11950547610977709,0.025507483787563404,4
