h_id,DateTime,import_energy,export_energy
MAC000625,2013-06-02 00:00:00,0.0,0.0
MAC000625,2013-06-02 01:00:00,0.0,0.0
MAC000625,2013-06-02 02:00:00,0.0,0.0
MAC000625,2013-06-02 03:00:00,0.0,0.0
MAC000625,2013-06-02 04:00:00,0.0,0.0
MAC000625,2013-06-02 05:00:00,0.24397108390066344,0.0
MAC000625,2013-06-02 06:00:00,0.22256415933397083,0.0
MAC000625,2013-06-02 07:00:00,0.0,0.0
MAC000625,2013-06-02 08:00:00,0.0,0.0
MAC000625,2013-06-02 09:00:00,0.0,0.0
MAC000625,2013-06-02 10:00:00,0.0,0.0
MAC000625,2013-06-02 11:00:00,0.0,0.0
MAC000625,2013-06-02 12:00:00,0.0,0.0
MAC000625,2013-06-02 13:00:00,0.0,0.0
MAC000625,2013-06-02 14:00:00,0.0,0.0
MAC000625,2013-06-02 15:00:00,0.0,0.0
MAC000625,2013-06-02 16:00:00,0.0,0.0
MAC000625,2013-06-02 17:00:00,0.0,0.0
MAC000625,2013-06-02 18:00:00,0.0,0.0
MAC000625,2013-06-02 19:00:00,0.0,0.0
MAC000625,2013-06-02 20:00:00,0.0,0.0
MAC000625,2013-06-02 21:00:00,0.0,0.0
MAC000625,2013-06-02 22:00:00,0.0,0.0
MAC000625,2013-06-02 23:00:00,0.0,0.0
MAC000625,2013-06-03 00:00:00,0.0,0.0
MAC000625,2013-06-03 01:00:00,0.0,0.0
MAC000625,2013-06-03 02:00:00,0.0,0.0
MAC000625,2013-06-03 03:00:00,0.0,0.0
MAC000625,2013-06-03 04:00:00,0.2061031788828629,0.0
MAC000625,2013-06-03 05:00:00,0.48075061028374566,0.0
MAC000625,2013-06-03 06:00:00,0.25680149427837795,0.0
MAC000625,2013-06-03 07:00:00,0.0,0.0
MAC000625,2013-06-03 08:00:00,0.0,0.0
MAC000625,2013-06-03 09:00:00,0.0,0.0
MAC000625,2013-06-03 10:00:00,0.0,0.0
MAC000625,2013-06-03 11:00:00,0.0,0.0
MAC000625,2013-06-03 12:00:00,0.0,0.2308994328409979
MAC000625,2013-06-03 13:00:00,0.0,1.7785233298810321
MAC000625,2013-06-03 14:00:00,0.0,1.0650973710589937
MAC000625,2013-06-03 15:00:00,0.0,1.3351117015944585
MAC000625,2013-06-03 16:00:00,0.0,0.8563482555919222
MAC000625,2013-06-03 17:00:00,0.0,0.13389076975080716
MAC000625,2013-06-03 18:00:00,0.0,0.0
MAC000625,2013-06-03 19:00:00,0.0,0.0
MAC000625,2013-06-03 20:00:00,0.0,0.0
MAC000625,2013-06-03 21:00:00,0.0,0.0
MAC000625,2013-06-03 22:00:00,0.0,0.0
MAC000625,2013-06-03 23:00:00,0.0,0.0
MAC000625,2013-06-04 00:00:00,0.0,0.0
MAC000625,2013-06-04 01:00:00,0.0,0.0
MAC000625,2013-06-04 02:00:00,0.0,0.0
MAC000625,2013-06-04 03:00:00,0.0,0.0
MAC000625,2013-06-04 04:00:00,0.0,0.0
MAC000625,2013-06-04 05:00:00,0.0,0.0
MAC000625,2013-06-04 06:00:00,0.0,0.0
MAC000625,2013-06-04 07:00:00,0.0,0.0
MAC000625,2013-06-04 08:00:00,0.0,0.0
MAC000625,2013-06-04 09:00:00,0.0,0.0
MAC000625,2013-06-04 10:00:00,0.0,0.0
MAC000625,2013-06-04 11:00:00,0.0,0.32433038422311355
MAC000625,2013-06-04 12:00:00,0.0,1.9739703289116752
MAC000625,2013-06-04 13:00:00,0.0,2.004788636574215
MAC000625,2013-06-04 14:00:00,0.0,1.8987806482802498
MAC000625,2013-06-04 15:00:00,0.0,1.5497895009189184
MAC000625,2013-06-04 16:00:00,0.0,1.264017188150618
MAC000625,2013-06-04 17:00:00,0.0,0.8940913570806717
MAC000625,2013-06-04 18:00:00,0.0,0.34589139681710146
MAC000625,2013-06-04 19:00:00,0.0,0.0
MAC000625,2013-06-04 20:00:00,0.0,0.0
MAC000625,2013-06-04 21:00:00,0.0,0.0
MAC000625,2013-06-04 22:00:00,0.0,0.0
MAC000625,2013-06-04 23:00:00,0.0,0.0
MAC000625,2013-06-05 00:00:00,0.0,0.0
MAC000625,2013-06-05 01:00:00,0.0,0.0
MAC000625,2013-06-05 02:00:00,0.0,0.0
MAC000625,2013-06-05 03:00:00,0.0,0.0
MAC000625,2013-06-05 04:00:00,0.0,0.0
MAC000625,2013-06-05 05:00:00,0.0,0.0
MAC000625,2013-06-05 06:00:00,0.0,0.0
MAC000625,2013-06-05 07:00:00,0.0,0.0
MAC000625,2013-06-05 08:00:00,0.0,0.0
