DateTime,total_import,total_export,hour,tou_price,fit_price,grid_only_import_cost,grid_only_export_revenue,grid_only_net_cost,date,matched_volume,unmatched_buy,unmatched_sell,strategy_external_import_cost,strategy_external_export_revenue,strategy_external_net_cost,buyer_savings,seller_gains,total_social_benefit,num_trades,num_unmatched_orders,community_saving,saving_gap_check,external_import_reduction,external_export_reduction
2013-11-16 23:00:00,5.035574629540881,0.0,23,0.1617,0.0862,0.8142524175967606,0.0,0.8142524175967606,2013-11-16,0.0,5.035574629540881,0.0,0.8142524175967606,0.0,0.8142524175967606,0.0,0.0,0.0,0,15,0.0,0.0,0.0,0.0
2013-11-17 00:00:00,3.8186709284782405,0.0,0,0.156765,0.08395,0.5986339481028913,0.0,0.5986339481028913,2013-11-17,0.0,3.8186709284782405,0.0,0.5986339481028913,0.0,0.5986339481028913,0.0,0.0,0.0,0,14,0.0,0.0,0.0,0.0
2013-11-17 01:00:00,3.0055796951055522,0.0,1,0.1524075,0.08195,0.45807288738179947,0.0,0.45807288738179947,2013-11-17,0.0,3.0055796951055522,0.0,0.45807288738179947,0.0,0.45807288738179947,0.0,0.0,0.0,0,14,0.0,0.0,0.0,0.0
2013-11-17 02:00:00,2.5918769659474488,0.0,2,0.14752500000000002,0.07970000000000001,0.3823666494013974,0.0,0.3823666494013974,2013-11-17,0.0,2.5918769659474483,0.0,0.38236664940139736,0.0,0.38236664940139736,0.0,0.0,0.0,0,14,5.551115123125783e-17,5.551115123125783e-17,4.440892098500626e-16,0.0
2013-11-17 03:00:00,2.6295606461353596,0.0,3,0.14946749999999998,0.0806,0.3930338558762368,0.0,0.3930338558762368,2013-11-17,0.0,2.6295606461353596,0.0,0.3930338558762368,0.0,0.3930338558762368,0.0,0.0,0.0,0,14,0.0,0.0,0.0,0.0
2013-11-17 04:00:00,3.135810369625687,0.0,4,0.15639750000000002,0.08375,0.4904329022835335,0.0,0.4904329022835335,2013-11-17,0.0,3.135810369625687,0.0,0.4904329022835335,0.0,0.4904329022835335,0.0,0.0,0.0,0,14,0.0,0.0,0.0,0.0
2013-11-17 05:00:00,4.083005282711982,0.0,5,0.17808000000000002,0.09355,0.7271015807453498,0.0,0.7271015807453498,2013-11-17,0.0,4.083005282711982,0.0,0.7271015807453498,0.0,0.7271015807453498,0.0,0.0,0.0,0,15,0.0,0.0,0.0,0.0
2013-11-17 06:00:00,5.332868021936099,0.0,6,0.18144,0.0951,0.9675955739000857,0.0,0.9675955739000857,2013-11-17,0.0,5.332868021936099,0.0,0.9675955739000857,0.0,0.9675955739000857,0.0,0.0,0.0,0,15,0.0,0.0,0.0,0.0
2013-11-17 07:00:00,6.390566828110801,0.0,7,0.1771875,0.09315,1.1323285598558825,0.0,1.1323285598558825,2013-11-17,0.0,6.390566828110801,0.0,1.1323285598558825,0.0,1.1323285598558825,0.0,0.0,0.0,0,15,0.0,0.0,0.0,0.0
2013-11-17 08:00:00,6.935563903436872,0.0,8,0.168,0.08900000000000001,1.1651747357773945,0.0,1.1651747357773945,2013-11-17,0.0,6.935563903436872,0.0,1.1651747357773945,0.0,1.1651747357773945,0.0,0.0,0.0,0,14,0.0,0.0,0.0,0.0
