h_id,DateTime,import_energy,export_energy
MAC000061,2013-03-02 00:00:00,0.0,0.0
MAC000061,2013-03-02 01:00:00,0.0,0.0
MAC000061,2013-03-02 02:00:00,0.0,0.0
MAC000061,2013-03-02 03:00:00,0.0,0.0
MAC000061,2013-03-02 04:00:00,0.0,0.0
MAC000061,2013-03-02 05:00:00,0.0,0.0
MAC000061,2013-03-02 06:00:00,0.0,0.0
MAC000061,2013-03-02 07:00:00,0.0,0.0
MAC000061,2013-03-02 08:00:00,0.0,0.0
MAC000061,2013-03-02 09:00:00,0.0,0.0
MAC000061,2013-03-02 10:00:00,0.0,0.0
MAC000061,2013-03-02 11:00:00,0.1817843766929042,0.0
MAC000061,2013-03-02 12:00:00,0.2039313261530132,0.0
MAC000061,2013-03-02 13:00:00,0.1737821565013461,0.0
MAC000061,2013-03-02 14:00:00,0.057288967714309635,0.0
MAC000061,2013-03-02 15:00:00,0.13604779377619425,0.0
MAC000061,2013-03-02 16:00:00,0.23915086844974087,0.0
MAC000061,2013-03-02 17:00:00,0.49695706954108343,0.0
MAC000061,2013-03-02 18:00:00,0.5596606135368347,0.0
MAC000061,2013-03-02 19:00:00,0.5644470453262329,0.0
MAC000061,2013-03-02 20:00:00,0.5420043468475342,0.0
MAC000061,2013-03-02 21:00:00,0.4724564254283905,0.0
MAC000061,2013-03-02 22:00:00,0.3673252463340759,0.0
MAC000061,2013-03-02 23:00:00,0.24876782298088074,0.0
MAC000061,2013-03-03 00:00:00,0.1432604342699051,0.0
MAC000061,2013-03-03 01:00:00,0.07084203511476517,0.0
MAC000061,2013-03-03 02:00:00,0.02867051400244236,0.0
MAC000061,2013-03-03 03:00:00,0.014663856476545334,0.0
MAC000061,2013-03-03 04:00:00,0.026622401550412178,0.0
MAC000061,2013-03-03 05:00:00,0.06477882713079453,0.0
MAC000061,2013-03-03 06:00:00,0.12770153989950817,0.0
MAC000061,2013-03-03 07:00:00,0.18570960546440549,0.0
MAC000061,2013-03-03 08:00:00,0.17316289787716335,0.0
MAC000061,2013-03-03 09:00:00,0.025485708816316344,0.0
MAC000061,2013-03-03 10:00:00,0.0,0.0
MAC000061,2013-03-03 11:00:00,0.0,0.0
MAC000061,2013-03-03 12:00:00,0.0,0.0
MAC000061,2013-03-03 13:00:00,0.13083207238225128,0.0
MAC000061,2013-03-03 14:00:00,0.1919239250638748,0.0
MAC000061,2013-03-03 15:00:00,0.0,0.0
MAC000061,2013-03-03 16:00:00,0.042674981729411254,0.0
MAC000061,2013-03-03 17:00:00,0.3851996828725603,0.0
MAC000061,2013-03-03 18:00:00,0.4894731938838959,0.0
MAC000061,2013-03-03 19:00:00,0.4988083839416504,0.0
MAC000061,2013-03-03 20:00:00,0.49031275510787964,0.0
MAC000061,2013-03-03 21:00:00,0.44413283467292786,0.0
MAC000061,2013-03-03 22:00:00,0.35821425914764404,0.0
MAC000061,2013-03-03 23:00:00,0.251988023519516,0.0
MAC000061,2013-03-04 00:00:00,0.15347225964069366,0.0
MAC000061,2013-03-04 01:00:00,0.0946570560336113,0.0
MAC000061,2013-03-04 02:00:00,0.0601656511425972,0.0
MAC000061,2013-03-04 03:00:00,0.052994485944509506,0.0
MAC000061,2013-03-04 04:00:00,0.06951887160539627,0.0
MAC000061,2013-03-04 05:00:00,0.1056477427482605,0.0
MAC000061,2013-03-04 06:00:00,0.15644918382167816,0.0
MAC000061,2013-03-04 07:00:00,0.11823561612023248,0.0
MAC000061,2013-03-04 08:00:00,0.0,0.0
MAC000061,2013-03-04 09:00:00,0.0,0.0
MAC000061,2013-03-04 10:00:00,0.0,0.0
MAC000061,2013-03-04 11:00:00,0.0,0.0
MAC000061,2013-03-04 12:00:00,0.0,0.0
MAC000061,2013-03-04 13:00:00,0.0,0.0
MAC000061,2013-03-04 14:00:00,0.0,0.0
MAC000061,2013-03-04 15:00:00,0.0,0.0
MAC000061,2013-03-04 16:00:00,0.0,0.0
MAC000061,2013-03-04 17:00:00,0.0,0.0
MAC000061,2013-03-04 18:00:00,0.0,0.0
MAC000061,2013-03-04 19:00:00,0.0,0.0
MAC000061,2013-03-04 20:00:00,0.0,0.0
MAC000061,2013-03-04 21:00:00,0.0,0.0
MAC000061,2013-03-04 22:00:00,0.23468541811445223,0.0
MAC000061,2013-03-04 23:00:00,0.2392156720161438,0.0
MAC000061,2013-03-05 00:00:00,0.1394084095954895,0.0
MAC000061,2013-03-05 01:00:00,0.07764860987663269,0.0
MAC000061,2013-03-05 02:00:00,0.05407246574759483,0.0
MAC000061,2013-03-05 03:00:00,0.05947215110063553,0.0
MAC000061,2013-03-05 04:00:00,0.08592262119054794,0.0
MAC000061,2013-03-05 05:00:00,0.12689565122127533,0.0
MAC000061,2013-03-05 06:00:00,0.1753750890493393,0.0
MAC000061,2013-03-05 07:00:00,0.1434199127377404,0.0
MAC000061,2013-03-05 08:00:00,0.0005383044581942498,0.0
MAC000061,2013-03-05 09:00:00,0.0,0.0
MAC000061,2013-03-05 10:00:00,0.0,0.0
MAC000061,2013-03-05 11:00:00,0.0,0.0
