h_id,DateTime,import_energy,export_energy
MAC001255,2013-03-02 00:00:00,0.0,0.0
MAC001255,2013-03-02 01:00:00,0.0,0.0
MAC001255,2013-03-02 02:00:00,0.0,0.0
MAC001255,2013-03-02 03:00:00,0.0,0.0
MAC001255,2013-03-02 04:00:00,0.0,0.0
MAC001255,2013-03-02 05:00:00,0.0,0.0
MAC001255,2013-03-02 06:00:00,0.0,0.0
MAC001255,2013-03-02 07:00:00,0.0,0.0
MAC001255,2013-03-02 08:00:00,0.14761945627927792,0.0
MAC001255,2013-03-02 09:00:00,0.4175589402732849,0.0
MAC001255,2013-03-02 10:00:00,0.44190064806493123,0.0
MAC001255,2013-03-02 11:00:00,0.433158037495931,0.0
MAC001255,2013-03-02 12:00:00,0.39925675009918216,0.0
MAC001255,2013-03-02 13:00:00,0.34290978401056926,0.0
MAC001255,2013-03-02 14:00:00,0.38096217469914756,0.0
MAC001255,2013-03-02 15:00:00,0.39944905200703945,0.0
MAC001255,2013-03-02 16:00:00,0.32793644701766966,0.0
MAC001255,2013-03-02 17:00:00,0.4544795198554993,0.0
MAC001255,2013-03-02 18:00:00,0.6610601560185752,0.0
MAC001255,2013-03-02 19:00:00,1.074310829943339,0.0
MAC001255,2013-03-02 20:00:00,1.15718674659729,0.0
MAC001255,2013-03-02 21:00:00,1.1043378114700317,0.0
MAC001255,2013-03-02 22:00:00,0.9827428460121155,0.0
MAC001255,2013-03-02 23:00:00,0.8094059228897095,0.0
MAC001255,2013-03-03 00:00:00,0.6200580596923828,0.0
MAC001255,2013-03-03 01:00:00,0.443543940782547,0.0
MAC001255,2013-03-03 02:00:00,0.3022686541080475,0.0
MAC001255,2013-03-03 03:00:00,0.214434415102005,0.0
MAC001255,2013-03-03 04:00:00,0.18375042080879211,0.0
MAC001255,2013-03-03 05:00:00,0.20602133870124817,0.0
MAC001255,2013-03-03 06:00:00,0.2682114541530609,0.0
MAC001255,2013-03-03 07:00:00,0.35191982984542847,0.0
MAC001255,2013-03-03 08:00:00,0.4366712133102417,0.0
MAC001255,2013-03-03 09:00:00,0.4740583406817118,0.0
MAC001255,2013-03-03 10:00:00,0.3880959379526774,0.0
MAC001255,2013-03-03 11:00:00,0.12559771039072687,0.0
MAC001255,2013-03-03 12:00:00,0.0,0.0
MAC001255,2013-03-03 13:00:00,0.0,0.0
MAC001255,2013-03-03 14:00:00,0.1128680357602825,0.0
MAC001255,2013-03-03 15:00:00,0.4530856240603127,0.0
MAC001255,2013-03-03 16:00:00,0.5939572640635173,0.0
MAC001255,2013-03-03 17:00:00,0.18079511504872647,0.0
MAC001255,2013-03-03 18:00:00,0.7436338400014242,0.0
MAC001255,2013-03-03 19:00:00,1.0089790530192058,0.0
MAC001255,2013-03-03 20:00:00,1.0865042209625244,0.0
MAC001255,2013-03-03 21:00:00,1.0099278688430786,0.0
MAC001255,2013-03-03 22:00:00,0.873039722442627,0.0
MAC001255,2013-03-03 23:00:00,0.6974532604217529,0.0
MAC001255,2013-03-04 00:00:00,0.5099977254867554,0.0
MAC001255,2013-03-04 01:00:00,0.33728525042533875,0.0
MAC001255,2013-03-04 02:00:00,0.19845837354660034,0.0
MAC001255,2013-03-04 03:00:00,0.11419328302145004,0.0
MAC001255,2013-03-04 04:00:00,0.09128933399915695,0.0
MAC001255,2013-03-04 05:00:00,0.12293842434883118,0.0
MAC001255,2013-03-04 06:00:00,0.19387778639793396,0.0
MAC001255,2013-03-04 07:00:00,0.28432750701904297,0.0
MAC001255,2013-03-04 08:00:00,0.37770235538482666,0.0
MAC001255,2013-03-04 09:00:00,0.3277393136590322,0.0
MAC001255,2013-03-04 10:00:00,0.06815144647216803,0.0
MAC001255,2013-03-04 11:00:00,0.0,0.0
MAC001255,2013-03-04 12:00:00,0.0,0.0
MAC001255,2013-03-04 13:00:00,0.0,0.0
MAC001255,2013-03-04 14:00:00,0.0,0.0
MAC001255,2013-03-04 15:00:00,0.0,0.0
MAC001255,2013-03-04 16:00:00,0.0,0.0
MAC001255,2013-03-04 17:00:00,0.0,0.0
MAC001255,2013-03-04 18:00:00,0.0,0.0
MAC001255,2013-03-04 19:00:00,0.0,0.0
MAC001255,2013-03-04 20:00:00,0.6088127323420729,0.0
MAC001255,2013-03-04 21:00:00,0.9952648878097534,0.0
MAC001255,2013-03-04 22:00:00,0.8537670373916626,0.0
MAC001255,2013-03-04 23:00:00,0.6732932925224304,0.0
MAC001255,2013-03-05 00:00:00,0.4891056418418884,0.0
MAC001255,2013-03-05 01:00:00,0.31333625316619873,0.0
MAC001255,2013-03-05 02:00:00,0.19018405675888062,0.0
MAC001255,2013-03-05 03:00:00,0.12726563215255737,0.0
MAC001255,2013-03-05 04:00:00,0.12294764816761017,0.0
MAC001255,2013-03-05 05:00:00,0.169315367937088,0.0
MAC001255,2013-03-05 06:00:00,0.250675231218338,0.0
MAC001255,2013-03-05 07:00:00,0.3483303487300873,0.0
MAC001255,2013-03-05 08:00:00,0.4482552707195282,0.0
MAC001255,2013-03-05 09:00:00,0.42255868653996786,0.0
MAC001255,2013-03-05 10:00:00,0.22332912839635216,0.0
MAC001255,2013-03-05 11:00:00,0.0,0.0
MAC001255,2013-03-05 12:00:00,0.0,0.0
MAC001255,2013-03-05 13:00:00,0.0,0.0
MAC001255,2013-03-05 14:00:00,0.0,0.0
MAC001255,2013-03-05 15:00:00,0.0,0.0
MAC001255,2013-03-05 16:00:00,0.0,0.0
MAC001255,2013-03-05 17:00:00,0.0,0.0
MAC001255,2013-03-05 18:00:00,0.0,0.0
MAC001255,2013-03-05 19:00:00,0.0,0.0
MAC001255,2013-03-05 20:00:00,0.8520963461361738,0.0
