h_id,DateTime,import_energy,export_energy
MAC000411,2013-12-02 00:00:00,0.0,0.0
MAC000411,2013-12-02 01:00:00,0.0,0.0
MAC000411,2013-12-02 02:00:00,0.0,0.0
MAC000411,2013-12-02 03:00:00,0.0,0.0
MAC000411,2013-12-02 04:00:00,0.0,0.0
MAC000411,2013-12-02 05:00:00,0.0,0.0
MAC000411,2013-12-02 06:00:00,0.0,0.0
MAC000411,2013-12-02 07:00:00,0.0,0.0
MAC000411,2013-12-02 08:00:00,0.0,0.0
MAC000411,2013-12-02 09:00:00,0.0,0.0
MAC000411,2013-12-02 10:00:00,0.0,0.0
MAC000411,2013-12-02 11:00:00,0.0,0.0
MAC000411,2013-12-02 12:00:00,0.0,0.0
MAC000411,2013-12-02 13:00:00,0.0,0.0
MAC000411,2013-12-02 14:00:00,0.0,0.0
MAC000411,2013-12-02 15:00:00,0.0,0.0
MAC000411,2013-12-02 16:00:00,0.0,0.0
MAC000411,2013-12-02 17:00:00,0.017903110365886266,0.0
MAC000411,2013-12-02 18:00:00,0.29064393043518066,0.0
MAC000411,2013-12-02 19:00:00,0.2797777056694031,0.0
MAC000411,2013-12-02 20:00:00,0.25198894739151,0.0
MAC000411,2013-12-02 21:00:00,0.21217983961105347,0.0
MAC000411,2013-12-02 22:00:00,0.16599899530410767,0.0
MAC000411,2013-12-02 23:00:00,0.12203143537044525,0.0
MAC000411,2013-12-03 00:00:00,0.08819244801998138,0.0
MAC000411,2013-12-03 01:00:00,0.061213716864585876,0.0
MAC000411,2013-12-03 02:00:00,0.05474628880620003,0.0
MAC000411,2013-12-03 03:00:00,0.06823791563510895,0.0
MAC000411,2013-12-03 04:00:00,0.09835410863161087,0.0
MAC000411,2013-12-03 05:00:00,0.13750103116035461,0.0
MAC000411,2013-12-03 06:00:00,0.17459532618522644,0.0
MAC000411,2013-12-03 07:00:00,0.19799137115478516,0.0
MAC000411,2013-12-03 08:00:00,0.20127102732658386,0.0
MAC000411,2013-12-03 09:00:00,0.17130262459246318,0.0
MAC000411,2013-12-03 10:00:00,0.11035919084103904,0.0
MAC000411,2013-12-03 11:00:00,0.049498442109108004,0.0
MAC000411,2013-12-03 12:00:00,0.061082762355804454,0.0
MAC000411,2013-12-03 13:00:00,0.07249368578592937,0.0
MAC000411,2013-12-03 14:00:00,0.11306677600669862,0.0
